,word,label
2202,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 4047 279 28 3 11 46 188 69]",0
2203,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 173
 72 1 52 4 716 51 86 9 259 168 12 183 61 2 54]",1
2204,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 303 14 1366 78 5 2 224 1 52 9 12 7 43 4]",1
2205,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1317 1175 5 223 1599 1 1524 2383 97 2]",0
2206,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 970 27 8 31 3 5 22]",1
2207,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 36 8 25 1 4 285 315 840 9 12 2 52 9 12
 4 69 573 122 4048 103 5 43 57 122 228 1 4 64 48 1190 7 33 225]",1
2208,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1239 4 375 4049 1 1332 158 24]",0
2209,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 448 235 1 298 9 468 1574 10 29 12 8 357]",1
2210,"[0 0 0 0 0 0 0 0 0 0 0 0 1800 3865 2521 370 2339 1814 2844 449 137 1 619
 651 24 2447 9 929 2954 2 1758 370 2339 1814 1723 3307 1204 5 6 1406 689
 932 445 172 1 6 764 3 297 6]",1
2211,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 109 714 2336 213 220 797 13]",1
2212,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3785 131
 112 8 144 23 1746 484 873 196 5 2839 273 94 12 11 112 7 120]",0
2213,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 645 16 567 574 411 4034 739 3072 336 13 930 11 28]",1
2214,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 35 16 432 7 6]",0
2215,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 17 1980 4 7]",0
2216,"[375 23 166 19 30 887 253 1 759 19 1 907 4 413 1788 1689 72 11 196 10 266
 3 113 141 10 29 18 428 340 256 2806 19 1 710 394 30 176 635 1 186 486 149
 72 7 6 92 38 4050 907 1185]",0
2217,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 382 1
 44 402 204 13 1721 83 784 30 112 11 2191 3 10 23 13]",1
2218,"[26 195 2767 2746 42 10 58 246 866 65 2503 291 368 863 1 105 657 4 349 951
 415 74 3 119 3765 1 4051 99 175 465 1 109 3987 123 1 3787 2522 354 1792 6
 44 106 120 2078 259 238 2 997 5 395]",1
2219,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 878 18 338 774 374 33]",1
2220,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106 8 1
 338 4 12 7 910 987 1 338 164 96 70 1 332 6]",1
2221,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 607]",1
2222,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 233 3970 66 8 14 40]",1
2223,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1365
 130 945 118 25 158 2 362 482 23 253 10 25 10 66 592 4052]",0
2224,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 559 202 103 41
 104 44 103 41 10 39 69 232 171 269 36 2 3 38 37 14 13]",1
2225,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 857 6 764 3 1 58 51 82]",1
2226,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 117 3308 846 11 117 3308]",0
2227,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 8 285 95]",1
2228,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 462 757 687 13]",0
2229,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 766 1 107 156 36 3 13]",1
2230,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1519 17 632 24 629 7 20]",0
2231,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1422 1623 19 3309 3310 449 2 1763 250 357 311 760 981 28]",0
2232,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 117 9 118 720 87 13 7 21 330 884 11 32 831 352]",1
2233,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 450
 1314 98 42 1972 170 1972 4053 6 14 1 208 4 197 1052 24]",0
2234,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2259 3 2 153 14 158
 1 2259 416 207 74 511 77 3 5 3 10 377 157 148 3 79 157]",1
2235,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 117
 230 4 3311 4 475 2829 1926 11 3074 356 709 66 5 2194]",1
2236,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 153 3 1 60 55 2247 93 3 1 60 15 33]",1
2237,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 402 63 4 617 48 244 156]",1
2238,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 207 347 102 4 42 1 83 2144 26 3312 832 14 12 20]",1
2239,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1798 1030 63 4 7]",1
2240,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 63 4 77 3 8 50 4]",1
2241,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1665 81
 42 1 60 24 1 5 223 645 17 2713 128 282 2 3 5 6]",0
2242,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 81 462 1625 7 22]",0
2243,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 272 181 1157 1 2819 531 292 303 14
 13 107 89 1687 45 107 102 124 616 405 107 1572 588 66 2 3011 8 4054 2777
 443 1883 9 531]",1
2244,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 56 2 34 17 15 5
 6 4 392 19 1 161 56 15 5 223 65 308 295 116 6]",1
2245,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 197 509 381 1 39 320 2 100 12 20]",1
2246,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 440 9 188 303 2 237 33 16 9 17 15 5 22]",1
2247,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 126 346 16 1686 2 34 3240 6 63]",1
2248,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 514 44 1 649 755 87 13 8 3 5 4055 391]",1
2249,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 527 1 741 6]",0
2250,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 2646 44 63 6]",1
2251,"[0 0 0 0 0 0 0 1220 1013 568 338 379 722 459 2 200 731 124 520 1 130 1220
 529 5 20 9 164 64 36 14 13 1368 124 197 509 381 24 1 5 167 17 287 1 326
 98 2260 86 44 1787 469]",0
2252,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 3313 473 3 14 21 3238 338 953 1407]",1
2253,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1367 18 130 287
 1 326 1600 1181 2243 7 265 1 83 194 397 23 9 3 10 23 13]",1
2254,"[0 0 0 0 0 0 331 1 363 455 2048 193 2845 2435 273 67 1 616 11 2845 364 57
 81 331 10 66 43 57 501 51 410 470 42 10 25 10 66 5 6 751 136 1 821 242 9
 2846 19 141 37 1067]",0
2255,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 527 2 527 2 527 6]",0
2256,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 16 9 31 2 6 15 195 17 3640 609 130 1090 2
 654 1 166 500 3018 1 8 2671 78 20 35 104 9 104 147 1 8 48 763 1 39]",0
2257,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1294 8 88 25 1 70 183 15 5 22]",1
2258,"[162 37 2204 49 3 156 46 156 5 21 674 406 300 475 194 354 17 497 2 411
 1340 17 497 13 644 827 60 9 198 31 801 5 2 984 12 2 1090 1 130 36 10 29
 12 8 15 4 165 37 135 22]",1
2259,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 241 241 429 174 30
 7 910 1640 275 9 12 24 1 5 239 99 30 3 1 4 1804 143 108]",0
2260,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1019 280 3 58 121]",0
2261,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16
 15 223 130 73 2 462 287 1 326 18 65 334 256 391]",0
2262,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 62 312 1 4 1 4]",1
2263,"[0 0 0 0 0 0 0 0 0 0 0 240 8 4056 1439 110 3726 14 1 39 26 509 106 8 4 50
 41 167 68 84 3314 332 95 36 28 4 99 1367 17 18 22 35 483 23 2523 1 4 95
 36 108]",0
2264,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 109 6]",0
2265,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2478 38 379 148 264 151 1023 139 18 170 834 1530 11 198 63]",1
2266,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 26 1859 140 3 5 236 28]",1
2267,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1658 1451 870 28 257 2524 41 201 15]",0
2268,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 154 52 19 28 4 294 22]",0
2269,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 554 1994 3 2 5 21 1383 93 72 2 54 6]",1
2270,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 52
 19 3 5 22 77 92 3 5 21 9 215 6 157 33]",1
2271,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 927 67 2 167 31 37 988 40 17 507 6]",0
2272,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1430 2847 809 874 1385 847 411 975]",1
2273,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1676 2467 75 5 43 47
 559 19 2491 2226 1852 971 7 2 421 336 7 6 191 1824 1117 147 1 191 1598]",1
2274,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1220 36 2 1337 1002
 435 208 4 103 38 3 10 23 10 58 34 17 50 38 121 15 58 71]",0
2275,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 2 271 2147 1667 3315 2 1244 3315 2 63]",1
2276,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 106 8 905 12 314 1291 259 337 5 1192 6]",1
2277,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 860 70 81 70 2429 13]",1
2278,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 45 769 63 47]",1
2279,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 239 215 23 5 6 232 132 24 1]",1
2280,"[0 0 0 0 0 0 0 0 0 0 153 125 364 5 43 210 1725 300 7 43 45 8 1 781 23 26 5
 43 4 153 364 1 210 153 364 1 210 153 364 1 210 2261 1 51 892 363 455 287
 1124 1297]",1
2281,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 579 379]",0
2282,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 331 7 4 594
 438 3 2 429 133 5 43 226 1213 1 4 148 3 79 557 33]",1
2283,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 76 25 10 66
 2 37 3 1975 3 5 21 177 19 3908 55 27 8 3 5 6]",1
2284,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 219 1343 14 10 478 51 77 9 420
 1 86 18 7 223 11 876 23 351 414 143 35 1548 30 50 1 221 4 56 376]",0
2285,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 355
 44 905 3 5 22 164 28 501 360 359 6 3 10 502 69]",1
2286,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1142 500 49 2848 158 2 54]",1
2287,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 65 2 530 2 118 2689]",0
2288,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 239 215 23 5]",1
2289,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 45 1077 1298 2 1052 551 1186 1021 120]",1
2290,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 817 2 1058 2 37 3 2 217 10 150 48 27 6
 173 247 160 9 15 2 3 79 15 810 1 4 3 1 58 454 343 6 15 6]",1
2291,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1698 540 1163 2 3 5 21 53 15 5 20]",1
2292,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 2030 4057 1246 503 19 321 28 503 560 2353 658 18]",1
2293,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 6 171 269 46 2
 47 201 37 3 5 21 27 308 1389 13 2461 24 1 15 5 6]",1
2294,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1505 1536 8
 1149 245 58 1 241 12 1248 24 4058 1749 116 1 56 204 4 261 61 1148]",0
2295,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2525 84 42 30 3 5
 21 89 132 84 1307 163 329 22 6 310 1 2525 84 2049 9 1519]",1
2296,"[0 0 0 0 0 0 0 0 0 255 1598 16 2460 16 1399 16 2849 116 8 15 5 20 992 1663
 48 486 1225 1 4059 12 58 1 1225 1 993 7 20 68 1295 3281 16 1399 1399 88
 25 10 861 61 14 13]",1
2297,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 6 149 14 488 6 1431 69 751 337 398 539 228]",0
2298,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 518 287 1 326 1151 290 320 2 27 7 20]",1
2299,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1519 961 1 588 485 697 11 117 1683 2 128 6]",0
2300,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 492 1390 4 135 6 73 6 159 6 165 135 6]",0
2301,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 151 591 39 1500 2 793 13 148 1217 11]",0
2302,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3275 16 34 63 28]",1
2303,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 653 653 1 34 79 8 1399 116 11]",0
2304,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 449 5 6 1778 413
 335 60 30 1965 1828 197 509 823 4 606 180 10 71 4060 197 12 7]",0
2305,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1218 748 48 189
 11 57 9 12 26 195 126 136 1203 928 63 7 43 26 6 151 2131]",1
2306,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 529 5 6 34 139 45 115 63 4 6]",1
2307,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 790 64 2254 1368 3316 8 1000 3 2 12 21
 257 37 57 18 167 974 715 8 14 7 2 1415 2850 2149 8 351 7 6 543 4 7 6 10]",1
2308,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 135 6 830]",0
2309,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 922 169
 257 17 100 12 7 22 44 56 17 731 7 131 3 41 22]",1
2310,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 16 15 223 34 142 451 1 4]",0
2311,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 100 12 21 111 6 23 48 2244 7 91 15 58]",1
2312,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 636 3848 1530 69]",1
2313,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 115 142 795 24 1251 38
 730 3317 34 1750 4061 965 851 183 852 61 37 115 496 234 10 524 2090 42 40]",0
2314,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 121 1748 986 525]",1
2315,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 83 159 52 19 34 722 459 28 27 22]",1
2316,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 4062 135 6]",0
2317,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 982 80 3318 14 2 4063 342 1516 2696
 12 80 331 1 1903 12 80 136 14 2 89 165 30 424 366 8 1274 438 105 11 54 6]",0
2318,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 782 385 4 1439 180 2 3 5 119 600 23 5 6]",0
2319,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 15 160]",1
2320,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 180 2 3 1162 525 121]",1
2321,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69
 68 804 208 4 61 348 256 391 568 598 202 61 348 150]",0
2322,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 797 11 74 237 28]",1
2323,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1138 42 858 61 28]",1
2324,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 197 160 50 7
 181 146 1600 588 163 7 11 8 4 203 1181 519 1790 37 5 6]",0
2325,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1201 594 438 66 24 1582 32 5 43 1860]",1
2326,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 4 3 220 370 1017 471 466 36 1329 1861]",0
